Serviço: ED-50182;ADAPTADOR EM LATAO P/ INSTALACAOPREDIAL DE COMBATE A INCENDIO ENGATE RAPIDO 2 1/2" XROSCA INTERNA 5 FIOS 2 1/2";Unidade: U     ;;1,0000
Serviço: ED-49844;ADAPTADOR SOLDÁVEL DE PVC MARROMCOM FLANGES E ANEL PARA CAIXA DÁGUA Ø 20 MM X 1/2";Unidade: un    ;;1,0000
Serviço: ED-49845;ADAPTADOR SOLDÁVEL DE PVC MARROMCOM FLANGES E ANEL PARA CAIXA DÁGUA Ø 25 MM X 3/4";Unidade: un    ;;1,0000
Serviço: ED-49846;ADAPTADOR SOLDÁVEL DE PVC MARROMCOM FLANGES E ANEL PARA CAIXA DÁGUA Ø 32 MM X 1";Unidade: un    ;;1,0000
Serviço: ED-49847;ADAPTADOR SOLDÁVEL DE PVC MARROMCOM FLANGES E ANEL PARA CAIXA DÁGUA Ø 40 MM X 1 1/4";Unidade: un    ;;1,0000
Serviço: ED-49848;ADAPTADOR SOLDÁVEL DE PVC MARROMCOM FLANGES E ANEL PARA CAIXA DÁGUA Ø 50 MM X 1 1/2";Unidade: un    ;;1,0000
Serviço: ED-49849;ADAPTADOR SOLDÁVEL DE PVC MARROMCOM FLANGES E ANEL PARA CAIXA DÁGUA Ø 60 MM X 2";Unidade: un    ;;1,0000
Serviço: ED-50360;AJUDANTE DE ARMADOR COM ENCARGOSCOMPLEMENTARES;Unidade: hora  ;;1,0000
Serviço: ED-50363;AJUDANTE DE BOMBEIRO/ENCANADOR COMENCARGOS COMPLEMENTARES;Unidade: hora  ;;1,0000
Serviço: ED-50361;AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES;Unidade: hora  ;;1,0000
Serviço: ED-50362;AJUDANTE DE ELETRICISTA COM ENCARGOSCOMPLEMENTARES;Unidade: hora  ;;1,0000
Serviço: ED-50365;AJUDANTE DE PINTOR COM ENCARGOSCOMPLEMENTARES;Unidade: hora  ;;1,0000
Serviço: ED-50364;AJUDANTE DE TELHADISTA COM ENCARGOSCOMPLEMENTARES;Unidade: hora  ;;1,0000
Serviço: ED-50366;AJUDANTE ESPECIALIZADO COM ENCARGOSCOMPLEMENTARES;Unidade: hora  ;;1,0000
Serviço: ED-52306;AJUDANTE IMPERMEABILIZADOR COMENCARGOS COMPLEMENTARES;Unidade: hora  ;;1,0000
Serviço: ED-48611;ALA DE GALERIA CELULAR B = 1,20 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48612;ALA DE GALERIA CELULAR B = 1,30 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48613;ALA DE GALERIA CELULAR B = 1,40 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48614;ALA DE GALERIA CELULAR B = 1,50 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48615;ALA DE GALERIA CELULAR B = 1,60 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48616;ALA DE GALERIA CELULAR B = 1,70 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48617;ALA DE GALERIA CELULAR B = 1,80 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48618;ALA DE GALERIA CELULAR B = 1,90 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48619;ALA DE GALERIA CELULAR B = 2,00 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48620;ALA DE GALERIA CELULAR B = 2,10 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48621;ALA DE GALERIA CELULAR B = 2,20 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48622;ALA DE GALERIA CELULAR B = 2,30 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48623;ALA DE GALERIA CELULAR B = 2,40 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48624;ALA DE GALERIA CELULAR B = 2,50 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48625;ALA DE GALERIA CELULAR B = 2,60 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48626;ALA DE GALERIA CELULAR B = 2,70 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48627;ALA DE GALERIA CELULAR B = 2,80 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48628;ALA DE GALERIA CELULAR B = 2,90 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48629;ALA DE GALERIA CELULAR B = 3,00 M,EXCLUSIVE BOTA FORA;Unidade: m     ;;1,0000
Serviço: ED-48544;ALA DE REDE TUBULAR DN 1000, EXCLUSIVEBOTA FORA;Unidade: U     ;;1,0000
Serviço: ED-48545;ALA DE REDE TUBULAR DN 1100, EXCLUSIVEBOTA FORA;Unidade: U     ;;1,0000
Serviço: ED-48546;ALA DE REDE TUBULAR DN 1200, EXCLUSIVEBOTA FORA;Unidade: U     ;;1,0000
Serviço: ED-48547;ALA DE REDE TUBULAR DN 1300, EXCLUSIVEBOTA FORA;Unidade: U     ;;1,0000
Serviço: ED-48548;ALA DE REDE TUBULAR DN 1500, EXCLUSIVEBOTA FORA;Unidade: U     ;;1,0000
Serviço: ED-48539;ALA DE REDE TUBULAR DN 500, EXCLUSIVEBOTA FORA;Unidade: U     ;;1,0000
Serviço: ED-48540;ALA DE REDE TUBULAR DN 600, EXCLUSIVEBOTA FORA;Unidade: U     ;;1,0000
Serviço: ED-48541;ALA DE REDE TUBULAR DN 700, EXCLUSIVEBOTA FORA;Unidade: U     ;;1,0000
Serviço: ED-48542;ALA DE REDE TUBULAR DN 800, EXCLUSIVEBOTA FORA;Unidade: U     ;;1,0000
Serviço: ED-48543;ALA DE REDE TUBULAR DN 900, EXCLUSIVEBOTA FORA;Unidade: U     ;;1,0000
Serviço: ED-50827;ALAMBRADO H = 3,20 M, TELA GALVANIZADAFIO 12, # 7,5 CM, TUBO FERRO 50 MM, PAREDE CHAPA 13,FIXADO EM FUNDAÇÃO DE CONCRETO FCK = 20 MPA, COM PROF. = 50 CM, INCLUSIVE UM PORTÃO (180 X 210 CM) E PINTURA;Unidade: m     ;;1,0000
Serviço: ED-50828;ALAMBRADO H = 4,00 M, TELA GALVANIZADAFIO 12, # 7,5 CM, TUBO FERRO 50 MM, PAREDE CHAPA 13,FIXADO EM FUNDAÇÃO DE CONCRETO FCK = 20 MPA, COM PROF. = 50 CM, INCLUSIVE DOIS PORTÕES (180 X 210 CM E 90 X 210CM) E PINTURA;Unidade: m     ;;1,0000
Serviço: ED-50829;ALAMBRADO H = 6,00 M, TELA GALVANIZADAFIO 12, # 7,5 CM, TUBO FERRO 50 MM, PAREDE CHAPA 13,FIXADO EM FUNDAÇÃO DE CONCRETO FCK = 15 MPA, COM PROF. = 50 CM, INCLUSIVE UM PORTÃO (90 X 210 CM) E PINTURA;Unidade: m     ;;1,0000
Serviço: ED-50787;ALAMBRADO PARA PENITENCIÁRIAS, COMTELA DE ARAME GALVANIZADO FIO 10 # 2" FIXADA EM QUADROSDE TUBOS AÇO GALVANIZADO D = 3", COM ESTICADOR D = 2", H= 4,0 M, CONFORME DETALHE 24 SEDS (INCLUSIVE FUNDAÇÃO) -PADRÃO PENITENCIÁRIA;Unidade: m     ;;1,0000
Serviço: ED-9100;ALAMBRADO PARA QUADRA ESPORTIVA, COMTELA DE ARAME GALVANIZADO FIO 12 # 2", FIXADO EMQUADROS DE TUBOS DE AÇO CARBONO GALVANIZADO DN 50MM (2");Unidade: m2    ;Observações: AFERIDO 11/2018;1,0000
Serviço: ED-50921;ALAMBRADO PARA QUADRA ESPORTIVA, COMTELA DE ARAME GALVANIZADO FIO 12 # 2", FIXADO EMQUADROS DE TUBOS DE AÇO GALVANIZADO D = 2", H = 1,00 M;Unidade: m     ;;1,0000
Serviço: ED-50920;ALAMBRADO PARA QUADRA ESPORTIVA, COMTELA DE ARAME GALVANIZADO FIO 12 # 2", FIXADO EMQUADROS DE TUBOS DE AÇO GALVANIZADO D = 2", H = 4,00 M;Unidade: m     ;;1,0000
Serviço: ED-50922;ALAMBRADO PARA QUADRA ESPORTIVA, COMTELA DE ARAME GALVANIZADO FIO 12 # 2", FIXADO EMQUADROS DE TUBOS DE AÇO GALVANIZADO D = 2", H = 6,00 M;Unidade: m     ;;1,0000
Serviço: ED-50831;ALÇAPÃO - EMPENA (60 cm x 100 cm)ESTRUTURA EM CHAPA METÁLICA, ASSENTADA. CONFORMEPROJETO AMPLIAÇÃO ESQUADRIAS PADRÃO 5/2000;Unidade: U     ;;1,0000
Serviço: ED-50923;ALÇAPÃO 60 X 60 CM COM COM QUADRO DECANTONEIRA METÁLICA 1"X 1/8", TAMPA EM CANTONEIRA 7/8"X 1/8" E CHAPA METÁLICA ENRIJECIDA POR PERFIL "T;Unidade: U     ;;1,0000
Serviço: ED-50925;ALÇAPÃO 70 X 70 CM COM COM QUADRO DECANTONEIRA METÁLICA 1"X 1/8", TAMPA EM CANTONEIRA 7/8"X 1/8" E CHAPA METÁLICA ENRIJECIDA POR PERFIL "T;Unidade: U     ;;1,0000
Serviço: ED-50924;ALÇAPÃO 80 X 80 CM COM COM QUADRO DECANTONEIRA METÁLICA 1"X 1/8", TAMPA EM CANTONEIRA 7/8"X 1/8" E CHAPA METÁLICA ENRIJECIDA POR PERFIL "T;Unidade: U     ;;1,0000
Serviço: ED-50830;ALÇAPÃO (85,50 cm x 65,70 cm) ESTRUTURAEM CHAPA METÁLICA, ASSENTADA. CONFORME PROJETOAMPLIAÇÃO ESQUADRIAS PADRÃO 5/2000;Unidade: U     ;;1,0000
Serviço: ED-21774;ALMOXARIFE COM ENCARGOSCOMPLEMENTARES;Unidade: mês   ;;1,0000
Serviço: ED-48213;ALVENARIA DE BLOCO DE CONCRETO CHEIOCOM ARMAÇÃO, EM CONCRETO COM FCK 15MPA , ESP. 14CM,PARA REVESTIMENTO, INCLUSIVE ARGAMASSA PARAASSENTAMENTO (DETALHE D - CADERNO SEDS);Unidade: m2    ;Observações: ALV-EST-010;1,0000
Serviço: ED-48214;ALVENARIA DE BLOCO DE CONCRETO CHEIOCOM ARMAÇÃO, EM CONCRETO COM FCK 15MPA , ESP. 19CM,PARA REVESTIMENTO, INCLUSIVE ARGAMASSA PARAASSENTAMENTO (DETALHE D - CADERNO SEDS);Unidade: m2    ;Observações: ALV-EST-015;1,0000
Serviço: ED-48212;ALVENARIA DE BLOCO DE CONCRETO CHEIOCOM ARMAÇÃO, EM CONCRETO COM FCK 15MPA , ESP. 9CM,PARA REVESTIMENTO, INCLUSIVE ARGAMASSA PARAASSENTAMENTO (DETALHE D - CADERNO SEDS);Unidade: m2    ;Observações: ALV-EST-005;1,0000
Serviço: ED-48219;ALVENARIA DE BLOCO DE CONCRETO CHEIOSEM ARMAÇÃO, EM CONCRETO COM FCK DE 20MPA , ESP. 14CM,PARA REVESTIMENTO, INCLUSIVE ARGAMASSA PARAASSENTAMENTO (DETALHE D - CADERNO SEDS);Unidade: m2    ;Observações: ALV-EST-040;1,0000
Serviço: ED-48220;ALVENARIA DE BLOCO DE CONCRETO CHEIOSEM ARMAÇÃO, EM CONCRETO COM FCK DE 20MPA , ESP. 19CM,PARA REVESTIMENTO, INCLUSIVE ARGAMASSA PARAASSENTAMENTO (DETALHE D - CADERNO SEDS);Unidade: m2    ;Observações: ALV-EST-045;1,0000
Serviço: ED-48218;ALVENARIA DE BLOCO DE CONCRETO CHEIOSEM ARMAÇÃO, EM CONCRETO COM FCK DE 20MPA , ESP. 9CM,PARA REVESTIMENTO, INCLUSIVE ARGAMASSA PARAASSENTAMENTO (DETALHE D - CADERNO SEDS);Unidade: m2    ;Observações: ALV-EST-035;1,0000
Serviço: ED-48216;ALVENARIA DE BLOCO DE CONCRETO CHEIOSEM ARMAÇÃO, EM CONCRETO COM FCK 15MPA , ESP. 14CM,PARA REVESTIMENTO, INCLUSIVE ARGAMASSA PARAASSENTAMENTO (DETALHE D - CADERNO SEDS);Unidade: m2    ;Observações: ALV-EST-025;1,0000
Serviço: ED-48217;ALVENARIA DE BLOCO DE CONCRETO CHEIOSEM ARMAÇÃO, EM CONCRETO COM FCK 15MPA , ESP. 19CM,PARA REVESTIMENTO, INCLUSIVE ARGAMASSA PARAASSENTAMENTO (DETALHE D - CADERNO SEDS);Unidade: m2    ;Observações: ALV-EST-030;1,0000
Serviço: ED-48215;ALVENARIA DE BLOCO DE CONCRETO CHEIOSEM ARMAÇÃO, EM CONCRETO COM FCK 15MPA , ESP. 9CM,PARA REVESTIMENTO, INCLUSIVE ARGAMASSA PARAASSENTAMENTO (DETALHE D - CADERNO SEDS);Unidade: m2    ;Observações: ALV-EST-020
;1,0000
Serviço: ED-48208;ALVENARIA DE ELEMENTO VAZADO,  COBOGÓDE CONCRETO (20X40CM), ESP. 10CM, TIPO VENEZIANA COMACABAMENTO APARENTE, INCLUSIVE ARGAMASSA PARAASSENTAMENTO;Unidade: m2    ;Observações: ALV-COB-015;1,0000
Serviço: ED-48207;ALVENARIA DE ELEMENTO VAZADO,  COBOGÓDE CONCRETO (20X40CM), ESP. 20CM, TIPO VENEZIANA COMACABAMENTO APARENTE, INCLUSIVE ARGAMASSA PARAASSENTAMENTO;Unidade: m2    ;Observações: ALV-COB-010;1,0000
Serviço: ED-48206;ALVENARIA DE ELEMENTO VAZADO, COBOGÓCERÂMICO (18X18CM), ESP. 7CM, COM ACABAMENTO APARENTE, INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-COB-005;1,0000
Serviço: ED-48235;ALVENARIA DE ELEMENTO VAZADO DE VIDRO,BLOCO DE VIDRO (10X20CM), ESP. 10CM, TIPO CAPELA,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO EREJUNTAMENTO;Unidade: m2    ;Observações: ALV-VID-010;1,0000
Serviço: ED-48236;ALVENARIA DE ELEMENTO VAZADO DE VIDRO,BLOCO DE VIDRO (10X20CM), ESP. 10CM, TIPO RIO, INCLUSIVEARGAMASSA PARA ASSENTAMENTO E REJUNTAMENTO;Unidade: m2    ;Observações: ALV-VID-015;1,0000
Serviço: ED-48195;ALVENARIA DE VEDAÇÃO COM BLOCO DECONCRETO, ESP. 14CM, COM ACABAMENTO APARENTE,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-BLO-025;1,0000
Serviço: ED-48192;ALVENARIA DE VEDAÇÃO COM BLOCO DECONCRETO, ESP. 14CM, PARA REVESTIMENTO, INCLUSIVEARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-BLO-010;1,0000
Serviço: ED-48196;ALVENARIA DE VEDAÇÃO COM BLOCO DECONCRETO, ESP. 19CM, COM ACABAMENTO APARENTE,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-BLO-030;1,0000
Serviço: ED-48193;ALVENARIA DE VEDAÇÃO COM BLOCO DECONCRETO, ESP. 19CM, PARA REVESTIMENTO, INCLUSIVEARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-BLO-015;1,0000
Serviço: ED-48194;ALVENARIA DE VEDAÇÃO COM BLOCO DECONCRETO, ESP. 9CM, COM ACABAMENTO APARENTE,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-BLO-020;1,0000
Serviço: ED-48191;ALVENARIA DE VEDAÇÃO COM BLOCO DECONCRETO, ESP. 9CM, PARA REVESTIMENTO, INCLUSIVEARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-BLO-005;1,0000
Serviço: ED-48234;ALVENARIA DE VEDAÇÃO COM BLOCO DEVIDRO (19X19CM), ESP. 8CM, TIPO ONDULADO, INCLUSIVEARGAMASSA PARA ASSENTAMENTO E REJUTAMENTO;Unidade: m2    ;Observações: ALV-VID-005;1,0000
Serviço: ED-48203;ALVENARIA DE VEDAÇÃO COM BLOCOS DECONCRETO CELULAR AUTOCLAVADO (CCA), ESP. 10CM,INCLUSIVE ARGAMASSA INDUSTRIALIZADA PARAASSENTAMENTO;Unidade: m2    ;Observações: ALV-CEL-005;1,0000
Serviço: ED-48204;ALVENARIA DE VEDAÇÃO COM BLOCOS DECONCRETO CELULAR AUTOCLAVADO (CCA), ESP. 15CM,INCLUSIVE ARGAMASSA INDUSTRIALIZADA PARAASSENTAMENTO;Unidade: m2    ;Observações: ALV-CEL-010;1,0000
Serviço: ED-48205;ALVENARIA DE VEDAÇÃO COM BLOCOS DECONCRETO CELULAR AUTOCLAVADO (CCA), ESP. 20CM,INCLUSIVE ARGAMASSA INDUSTRIALIZADA PARAASSENTAMENTO;Unidade: m2    ;Observações: ALV-CEL-015;1,0000
Serviço: ED-48232;ALVENARIA DE VEDAÇÃO COM TIJOLOCERÂMICO FURADO, ESP. 14CM, PARA REVESTIMENTO,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-TIJ-030;1,0000
Serviço: ED-48233;ALVENARIA DE VEDAÇÃO COM TIJOLOCERÂMICO FURADO, ESP. 19CM, PARA REVESTIMENTO,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-TIJ-035;1,0000
Serviço: ED-48231;ALVENARIA DE VEDAÇÃO COM TIJOLOCERÂMICO FURADO, ESP. 9CM, PARA REVESTIMENTO,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-TIJ-025;1,0000
Serviço: ED-48222;ALVENARIA DE VEDAÇÃO COM TIJOLOCERÂMICO LAMINADO, 18 FUROS, ESP. 11CM, COMACABAMENTO APARENTE, INCLUSIVE ARGAMASSA PARAASSENTAMENTO;Unidade: m2    ;Observações: ALV-LAM-005;1,0000
Serviço: ED-48224;ALVENARIA DE VEDAÇÃO COM TIJOLOCERÂMICO LAMINADO, 18 FUROS, ESP. 23,5CM, COMACABAMENTO APARENTE, INCLUSIVE ARGAMASSA PARAASSENTAMENTO;Unidade: m2    ;Observações: ALV-LAM-015;1,0000
Serviço: ED-48221;ALVENARIA DE VEDAÇÃO COM TIJOLOCERÂMICO LAMINADO, 18 FUROS, ESP. 5,5CM, COMACABAMENTO APARENTE, INCLUSIVE ARGAMASSA PARAASSENTAMENTO;Unidade: m2    ;Observações: ALV-LAM-003;1,0000
Serviço: ED-48229;ALVENARIA DE VEDAÇÃO COM TIJOLOMACIÇO REQUEIMADO, ESP. 10CM, COM ACABAMENTOAPARENTE, INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-TIJ-015;1,0000
Serviço: ED-48227;ALVENARIA DE VEDAÇÃO COM TIJOLOMACIÇO REQUEIMADO, ESP. 10CM, PARA REVESTIMENTO,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-TIJ-005;1,0000
Serviço: ED-48230;ALVENARIA DE VEDAÇÃO COM TIJOLOMACIÇO REQUEIMADO, ESP. 20CM, COM ACABAMENTOAPARENTE, INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-TIJ-020;1,0000
Serviço: ED-48228;ALVENARIA DE VEDAÇÃO COM TIJOLOMACIÇO REQUEIMADO, ESP. 20CM, PARA REVESTIMENTO,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-TIJ-010;1,0000
Serviço: ED-48226;ALVENARIA DE VEDAÇÃO COM TIJOLOMACIÇO REQUEIMADO, ESP. 5CM, PARA REVESTIMENTO,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-TIJ-003;1,0000
Serviço: ED-48201;ALVENARIA ESTRUTURAL COM BLOCO DECONCRETO, ESP. 14CM, (FBK 4,5MPA), COM ACABAMENTOAPARENTE, INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-BLO-055;1,0000
Serviço: ED-48198;ALVENARIA ESTRUTURAL COM BLOCO DECONCRETO, ESP. 14CM, (FBK 4,5MPA), PARA REVESTIMENTO,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-BLO-040;1,0000
Serviço: ED-48202;ALVENARIA ESTRUTURAL COM BLOCO DECONCRETO, ESP. 19CM, (FBK 4,5MPA), COM ACABAMENTOAPARENTE, INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-BLO-060;1,0000
Serviço: ED-48199;ALVENARIA ESTRUTURAL COM BLOCO DECONCRETO, ESP. 19CM, (FBK 4,5MPA), PARA REVESTIMENTO,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-BLO-045;1,0000
Serviço: ED-48200;ALVENARIA ESTRUTURAL COM BLOCO DECONCRETO, ESP. 9CM, (FBK 4,5MPA), COM ACABAMENTOAPARENTE, INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-BLO-050;1,0000
Serviço: ED-48197;ALVENARIA ESTRUTURAL COM BLOCO DECONCRETO, ESP. 9CM, (FBK 4,5MPA), PARA REVESTIMENTO,INCLUSIVE ARGAMASSA PARA ASSENTAMENTO;Unidade: m2    ;Observações: ALV-BLO-035;1,0000
Serviço: ED-50413;ALVENARIA POLIÉDRICA, RETIRADA EREASSENTAMENTO SOBRE COXIM DE AREIA;Unidade: m2    ;;1,0000
Serviço: ED-49655;ANCORAGEM DE BARRAS DE AÇO , COMRESINA BASE DE POLIÉSTER;Unidade: dm3   ;;1,0000
Serviço: ED-48362;ANILHA (MARCADOR) PARA IDENTIFICAÇÃODE CABOS (# 16 MM2) - 500 UN;Unidade: U     ;;1,0000
Serviço: ED-48361;ANILHA (MARCADOR) PARA IDENTIFICAÇÃODE CABOS (# 6 MM2) - 500 UN;Unidade: U     ;;1,0000
Serviço: ED-50788;ANTEPARO METÁLICO PARA SETEIRAS DASALAS H = 50 CM - PADRÃO SEDS;Unidade: U     ;;1,0000
Serviço: ED-4218;ANTEPROJETO DE EDIFICAÇÃO - ÁREA > 3.000m² ;Unidade: un    ;Observações: SETOP PROJETO: PROJ-ANT-060
;1,0000
Serviço: ED-4215;ANTEPROJETO DE EDIFICAÇÃO - AREA <= 600m² ;Unidade: un    ;Observações: SETOP PROJETO: PROJ-ANT-015
;1,0000
Serviço: ED-4217;ANTEPROJETO DE EDIFICAÇÃO - 1.500 m² <AREA <= 3.000 m² ;Unidade: un    ;Observações: SETOP PROJETO: PROJ-ANT-045
;1,0000
Serviço: ED-4216;ANTEPROJETO DE EDIFICAÇÃO - 600 m² < AREA <= 1.500 m² ;Unidade: un    ;Observações: SETOP PROJETO: PROJ-ANT-030
;1,0000
Serviço: ED-4219;ANTEPROJETO DE IMPLANTAÇÃO DEEDIFICAÇÃO PADRÃO COM ÁREA DE PROJEÇÃO < = 600 m² ;Unidade: un    ;Observações: SETOP PROJETO: PROJ-ANT-075
;1,0000
Serviço: ED-4222;ANTEPROJETO DE IMPLANTAÇÃO DEEDIFICAÇÃO PADRÃO COM ÁREA DE PROJEÇÃO > 3.000 m² ;Unidade: un    ;Observações: SETOP PROJETO: PROJ-ANT-120
;1,0000
Serviço: ED-4221;ANTEPROJETO DE IMPLANTAÇÃO DEEDIFICAÇÃO PADRÃO COM 1.500 < ÁREA DE PROJEÇÃO <= 3.000m²;Unidade: un    ;Observações: SETOP PROJETO: PROJ-ANT-105
;1,0000
Serviço: ED-4220;ANTEPROJETO DE IMPLANTAÇÃO DEEDIFICAÇÃO PADRÃO COM 600 m² < ÁREA DE PROJEÇÃO = 1.500m² ;Unidade: un    ;Observações: SETOP PROJETO: PROJ-ANT-090
;1,0000
Serviço: ED-51016;APARELHO SINALIZADOR NOTURNO DEOBSTÁCULOS AÉREO, DUPLO, COM CÉLULA FOTOELÉTRICA,INCLUSIVE DUAS (2) LÂMPADAS LED, POTÊNCIA 9W, BULBO A60,E SUPORTE DE TOPO PARA MASTRO, EXCLUSIVE MASTRO;Unidade: U     ;Observações: SPDA-APA-010;1,0000
Serviço: ED-51015;APARELHO SINALIZADOR NOTURNO DEOBSTÁCULOS AÉREO, SIMPLES, COM CÉLULA FOTOELÉTRICA,INCLUSIVE UMA (1) LÂMPADA LED, POTÊNCIA 9W, BULBO A60, ESUPORTE DE TOPO PARA MASTRO, EXCLUSIVE MASTRO;Unidade: U     ;Observações: SPDA-APA-005;1,0000
Serviço: ED-50533;APICOAMENTO DE PISO CIMENTADO -PROFUNDIDADE ATÉ 1 CM;Unidade: m2    ;;1,0000
